OrderID,CustomerID,State,OrderDate,OrderSeason,OrderDayOfWeek,ProductCategory,ProductSubCategory,UnitPrice,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,DeviceType,MembershipTier,ShippingDays,Returned,ReviewScore
ORD-011595,CUST-08751,MD,12/25/2022,Winter,Sunday,Automotive,Car Accessories,83.13,2,166.26,20,33.25,133.01,PayPal,Desktop,Silver,4,No,2
ORD-011596,CUST-01706,ID,1/31/2025,Winter,Friday,Books,Self-Help,8.97,1,8.97,0,0,8.97,Buy Now Pay Later,Mobile,Silver,5,No,5
ORD-011597,CUST-06065,NE,09-03-2024,Fall,Tuesday,Clothing,Footwear,99.25,3,297.75,0,0,297.75,Debit Card,Desktop,Silver,1,No,4
ORD-011598,CUST-02113,MT,10/25/2022,Fall,Tuesday,Beauty & Personal Care,Skincare,25.01,1,25.01,10,2.5,22.51,Buy Now Pay Later,Desktop,Platinum,4,No,5
ORD-011599,CUST-07275,MA,12-02-2023,Winter,Saturday,Beauty & Personal Care,Skincare,12.72,1,12.72,5,0.64,12.08,Google Pay,Desktop,Bronze,3,No,4
ORD-011600,CUST-08996,WI,9/28/2023,Fall,Thursday,Home & Kitchen,Cookware,264.93,1,264.93,0,0,264.93,PayPal,Mobile,Bronze,6,No,4
ORD-011601,CUST-08648,TN,7/19/2022,Summer,Tuesday,Beauty & Personal Care,Haircare,17.89,1,17.89,0,0,17.89,PayPal,Mobile,Bronze,5,No,5
ORD-011602,CUST-07791,MI,1/14/2022,Winter,Friday,Home & Kitchen,Cookware,362.39,1,362.39,0,0,362.39,Apple Pay,Tablet,Platinum,4,Yes,4
ORD-011603,CUST-01968,CT,07-03-2023,Summer,Monday,Beauty & Personal Care,Haircare,15.39,3,46.17,10,4.62,41.55,Buy Now Pay Later,Desktop,Platinum,4,No,2
ORD-011604,CUST-06596,MO,7/28/2024,Summer,Sunday,Home & Kitchen,Decor,287.38,1,287.38,0,0,287.38,Debit Card,Mobile,Silver,6,No,2
ORD-011605,CUST-07750,AL,11-02-2022,Fall,Wednesday,Health & Wellness,Fitness Accessories,41.64,1,41.64,0,0,41.64,Debit Card,Desktop,Platinum,3,No,5
ORD-011606,CUST-01153,MA,7/21/2023,Summer,Friday,Beauty & Personal Care,Fragrances,87.71,1,87.71,0,0,87.71,Google Pay,Mobile,Platinum,3,No,5
ORD-011607,CUST-06250,KY,04-12-2023,Spring,Wednesday,Toys & Games,Action Figures,134.61,1,134.61,0,0,134.61,Buy Now Pay Later,Desktop,Bronze,5,No,3
ORD-011608,CUST-01383,NH,01-09-2025,Winter,Thursday,Grocery,Bakery,35.36,5,176.8,0,0,176.8,Buy Now Pay Later,Mobile,Platinum,4,No,5
ORD-011609,CUST-04116,KY,7/31/2022,Summer,Sunday,Home & Kitchen,Storage,306.52,2,613.04,0,0,613.04,Buy Now Pay Later,Mobile,Silver,4,No,2
ORD-011610,CUST-08673,IN,6/29/2024,Summer,Saturday,Sports & Outdoors,Cycling,37.12,1,37.12,0,0,37.12,Apple Pay,Desktop,Platinum,1,No,2
ORD-011611,CUST-05485,MI,8/13/2022,Summer,Saturday,Home & Kitchen,Bedding,334.42,1,334.42,0,0,334.42,Debit Card,Tablet,Silver,2,No,3
ORD-011612,CUST-06914,NY,2/18/2023,Winter,Saturday,Home & Kitchen,Storage,261.82,1,261.82,0,0,261.82,Buy Now Pay Later,Desktop,Gold,1,No,3
ORD-011613,CUST-08338,AR,04-07-2023,Spring,Friday,Sports & Outdoors,Cycling,139.75,1,139.75,0,0,139.75,PayPal,Mobile,Silver,3,No,5
ORD-011614,CUST-03397,ND,7/19/2023,Summer,Wednesday,Health & Wellness,Vitamins,95.21,1,95.21,15,14.28,80.93,Apple Pay,Desktop,Platinum,4,No,3
ORD-011615,CUST-07683,MN,01-01-2024,Winter,Monday,Health & Wellness,Vitamins,130.78,1,130.78,10,13.08,117.7,Apple Pay,Tablet,Silver,6,No,1
ORD-011616,CUST-03902,IN,7/16/2024,Summer,Tuesday,Toys & Games,Action Figures,75.79,2,151.58,0,0,151.58,Gift Card,Desktop,Silver,4,No,3
ORD-011617,CUST-07392,WY,3/18/2024,Spring,Monday,Health & Wellness,Fitness Accessories,24.54,1,24.54,0,0,24.54,Google Pay,Mobile,Gold,6,No,3
ORD-011618,CUST-03509,NC,8/26/2024,Summer,Monday,Sports & Outdoors,Cycling,262.8,1,262.8,0,0,262.8,Credit Card,Mobile,Gold,2,No,5
ORD-011619,CUST-01903,FL,08-01-2022,Summer,Monday,Beauty & Personal Care,Haircare,13.39,1,13.39,0,0,13.39,Apple Pay,Desktop,Platinum,4,No,5
ORD-011620,CUST-06927,IL,03-06-2023,Spring,Monday,Grocery,Dairy,37.62,1,37.62,25,9.4,28.22,Google Pay,Tablet,Platinum,1,No,4
ORD-011621,CUST-07128,SD,01-06-2022,Winter,Thursday,Beauty & Personal Care,Oral Care,84.42,1,84.42,5,4.22,80.2,Buy Now Pay Later,Desktop,Silver,2,No,4
ORD-011622,CUST-07411,AK,08-07-2023,Summer,Monday,Automotive,Electronics,34,1,34,0,0,34,Credit Card,Tablet,Platinum,4,No,5
ORD-011623,CUST-08873,WY,7/14/2023,Summer,Friday,Home & Kitchen,Storage,232.78,1,232.78,15,34.92,197.86,Credit Card,Mobile,Platinum,4,No,5
ORD-011624,CUST-08372,LA,9/23/2023,Fall,Saturday,Grocery,Organic,11.59,2,23.18,0,0,23.18,Apple Pay,Mobile,Gold,5,No,4
ORD-011625,CUST-01517,MS,4/23/2023,Spring,Sunday,Sports & Outdoors,Cycling,251.78,3,755.34,0,0,755.34,Apple Pay,Mobile,Bronze,5,No,2
ORD-011626,CUST-04483,VT,09-11-2024,Fall,Wednesday,Beauty & Personal Care,Makeup,28.68,2,57.36,0,0,57.36,Buy Now Pay Later,Mobile,Silver,2,No,4
ORD-011627,CUST-06043,SC,5/19/2024,Spring,Sunday,Books,Fiction,29,1,29,0,0,29,Credit Card,Desktop,Silver,1,No,5
ORD-011628,CUST-07770,IA,11/21/2023,Fall,Tuesday,Electronics,Smartphones,1042.45,1,1042.45,0,0,1042.45,Google Pay,Mobile,Silver,5,No,4
ORD-011629,CUST-01530,NE,5/24/2022,Spring,Tuesday,Clothing,Bottoms,122.37,2,244.74,0,0,244.74,Apple Pay,Tablet,Bronze,3,No,5
ORD-011630,CUST-08335,CA,07-09-2023,Summer,Sunday,Home & Kitchen,Cookware,328.11,2,656.22,5,32.81,623.41,Debit Card,Desktop,Bronze,6,No,3
ORD-011631,CUST-06617,ME,01-11-2025,Winter,Saturday,Grocery,Beverages,14.9,2,29.8,15,4.47,25.33,Apple Pay,Tablet,Gold,3,No,3
ORD-011632,CUST-02678,NV,04-06-2022,Spring,Wednesday,Health & Wellness,Supplements,16.11,1,16.11,0,0,16.11,Apple Pay,Desktop,Platinum,5,Yes,4
ORD-011633,CUST-08631,NE,12/27/2024,Winter,Friday,Books,Self-Help,17.82,2,35.64,15,5.35,30.29,PayPal,Desktop,Silver,6,No,4
ORD-011634,CUST-05250,MS,4/15/2023,Spring,Saturday,Books,Self-Help,18.78,1,18.78,5,0.94,17.84,Buy Now Pay Later,Tablet,Silver,4,No,4
ORD-011635,CUST-05903,KY,4/14/2023,Spring,Friday,Books,Non-Fiction,26.74,2,53.48,5,2.67,50.81,PayPal,Tablet,Gold,7,No,3
ORD-011636,CUST-05222,ID,11-03-2023,Fall,Friday,Automotive,Car Accessories,174.92,1,174.92,5,8.75,166.17,Credit Card,Desktop,Bronze,5,No,4
ORD-011637,CUST-06598,PA,05-11-2023,Spring,Thursday,Toys & Games,Educational,76.59,4,306.36,0,0,306.36,Google Pay,Desktop,Platinum,4,No,5
ORD-011638,CUST-02358,NC,10-07-2023,Fall,Saturday,Electronics,Tablets,973.4,2,1946.8,10,194.68,1752.12,Google Pay,Mobile,Platinum,3,No,5
ORD-011639,CUST-06741,LA,5/29/2023,Spring,Monday,Toys & Games,Outdoor Toys,82.14,1,82.14,10,8.21,73.93,PayPal,Mobile,Gold,1,No,4
ORD-011640,CUST-01529,IL,08-02-2022,Summer,Tuesday,Books,Non-Fiction,40.97,3,122.91,0,0,122.91,Buy Now Pay Later,Tablet,Silver,1,No,5
ORD-011641,CUST-07665,MN,5/16/2022,Spring,Monday,Toys & Games,Outdoor Toys,100.42,1,100.42,0,0,100.42,Credit Card,Mobile,Bronze,2,No,4
ORD-011642,CUST-08763,NV,11-02-2022,Fall,Wednesday,Sports & Outdoors,Cycling,168.61,1,168.61,0,0,168.61,Gift Card,Tablet,Platinum,5,No,4
ORD-011643,CUST-03493,IN,1/22/2023,Winter,Sunday,Books,Self-Help,44.63,1,44.63,10,4.46,40.17,Buy Now Pay Later,Mobile,Gold,5,No,5
ORD-011644,CUST-01558,MA,6/14/2024,Summer,Friday,Home & Kitchen,Storage,391.44,1,391.44,0,0,391.44,Buy Now Pay Later,Desktop,Bronze,7,No,5
ORD-011645,CUST-04963,MD,6/20/2023,Summer,Tuesday,Clothing,Tops,95.47,1,95.47,0,0,95.47,Apple Pay,Tablet,Bronze,5,No,2
ORD-011646,CUST-06024,OR,09-02-2022,Fall,Friday,Books,Self-Help,37.18,1,37.18,0,0,37.18,Apple Pay,Tablet,Bronze,5,No,5
ORD-011647,CUST-06204,IA,1/19/2022,Winter,Wednesday,Beauty & Personal Care,Oral Care,20.35,1,20.35,0,0,20.35,Buy Now Pay Later,Tablet,Gold,3,No,3
ORD-011648,CUST-01298,ID,07-07-2024,Summer,Sunday,Sports & Outdoors,Fitness Equipment,272.09,1,272.09,0,0,272.09,Google Pay,Desktop,Platinum,4,No,2
ORD-011649,CUST-05636,OK,3/13/2023,Spring,Monday,Automotive,Car Care,154.12,1,154.12,10,15.41,138.71,Buy Now Pay Later,Tablet,Gold,3,No,1
ORD-011650,CUST-06975,AK,10/25/2024,Fall,Friday,Books,Non-Fiction,46.32,1,46.32,0,0,46.32,Google Pay,Desktop,Gold,4,No,5
ORD-011651,CUST-05841,OH,01-02-2024,Winter,Tuesday,Sports & Outdoors,Cycling,470.22,3,1410.66,15,211.6,1199.06,PayPal,Tablet,Silver,3,No,5
ORD-011652,CUST-01085,AZ,12-04-2022,Winter,Sunday,Electronics,Headphones,1098.36,1,1098.36,0,0,1098.36,Debit Card,Mobile,Bronze,3,No,3
ORD-011653,CUST-05205,MD,7/13/2024,Summer,Saturday,Toys & Games,Outdoor Toys,125.93,5,629.65,0,0,629.65,Apple Pay,Desktop,Platinum,3,No,5
ORD-011654,CUST-07529,VT,07-04-2023,Summer,Tuesday,Beauty & Personal Care,Oral Care,10.5,1,10.5,0,0,10.5,Buy Now Pay Later,Tablet,Gold,7,No,5
ORD-011655,CUST-03527,CO,6/14/2022,Summer,Tuesday,Automotive,Electronics,55.74,1,55.74,0,0,55.74,Buy Now Pay Later,Desktop,Gold,4,No,5
ORD-011656,CUST-01433,SD,3/30/2024,Spring,Saturday,Electronics,Cameras,785.91,2,1571.82,0,0,1571.82,Credit Card,Tablet,Platinum,4,No,5
ORD-011657,CUST-03550,WY,06-12-2024,Summer,Wednesday,Toys & Games,Board Games,51.94,1,51.94,0,0,51.94,Gift Card,Mobile,Platinum,2,Yes,5
ORD-011658,CUST-06810,MI,5/20/2023,Spring,Saturday,Sports & Outdoors,Cycling,422.92,1,422.92,5,21.15,401.77,Apple Pay,Desktop,Silver,5,No,5
ORD-011659,CUST-01842,ND,11-01-2022,Fall,Tuesday,Home & Kitchen,Cookware,75.62,1,75.62,10,7.56,68.06,Gift Card,Tablet,Bronze,2,No,5
ORD-011660,CUST-05763,NJ,9/15/2022,Fall,Thursday,Toys & Games,Educational,124.93,1,124.93,0,0,124.93,PayPal,Tablet,Silver,3,No,5
ORD-011661,CUST-04105,MS,12/20/2023,Winter,Wednesday,Automotive,Car Accessories,11.12,1,11.12,15,1.67,9.45,Buy Now Pay Later,Tablet,Platinum,1,No,5
ORD-011662,CUST-04358,LA,1/27/2022,Winter,Thursday,Health & Wellness,Fitness Accessories,109.41,2,218.82,15,32.82,186,Apple Pay,Mobile,Silver,2,No,2
ORD-011663,CUST-06726,PA,1/23/2023,Winter,Monday,Automotive,Car Care,136.32,3,408.96,20,81.79,327.17,PayPal,Desktop,Platinum,4,No,4
ORD-011664,CUST-03991,DE,8/24/2022,Summer,Wednesday,Toys & Games,Educational,115.98,1,115.98,15,17.4,98.58,Apple Pay,Desktop,Silver,2,No,4
ORD-011665,CUST-07107,NM,05-12-2023,Spring,Friday,Sports & Outdoors,Cycling,294.59,2,589.18,0,0,589.18,PayPal,Mobile,Platinum,2,Yes,5
ORD-011666,CUST-02960,VT,11-08-2022,Fall,Tuesday,Grocery,Dairy,19.91,2,39.82,0,0,39.82,Buy Now Pay Later,Desktop,Bronze,4,No,3
ORD-011667,CUST-07128,FL,7/29/2023,Summer,Saturday,Sports & Outdoors,Fitness Equipment,247.29,1,247.29,20,49.46,197.83,Buy Now Pay Later,Tablet,Bronze,4,No,1
ORD-011668,CUST-06879,GA,7/26/2023,Summer,Wednesday,Automotive,Car Accessories,262.62,1,262.62,5,13.13,249.49,Gift Card,Desktop,Bronze,5,No,3
ORD-011669,CUST-05289,AZ,11-09-2023,Fall,Thursday,Sports & Outdoors,Water Sports,197.08,1,197.08,0,0,197.08,Apple Pay,Tablet,Gold,3,No,3
ORD-011670,CUST-08242,NE,1/22/2023,Winter,Sunday,Home & Kitchen,Cookware,19.46,1,19.46,0,0,19.46,Debit Card,Desktop,Bronze,5,No,4
ORD-011671,CUST-04208,FL,05-06-2024,Spring,Monday,Beauty & Personal Care,Haircare,33.51,2,67.02,10,6.7,60.32,Credit Card,Tablet,Silver,5,No,4
ORD-011672,CUST-05689,NY,11-04-2023,Fall,Saturday,Books,Fiction,30.52,2,61.04,10,6.1,54.94,Gift Card,Tablet,Silver,2,No,4
ORD-011673,CUST-05662,AZ,8/17/2023,Summer,Thursday,Grocery,Snacks,18.2,2,36.4,5,1.82,34.58,Apple Pay,Desktop,Gold,2,No,5
ORD-011674,CUST-07687,AK,9/27/2023,Fall,Wednesday,Electronics,Cameras,149.42,1,149.42,0,0,149.42,Gift Card,Desktop,Bronze,4,No,4
ORD-011675,CUST-02359,NY,03-04-2022,Spring,Friday,Home & Kitchen,Decor,332.46,1,332.46,0,0,332.46,Credit Card,Desktop,Silver,3,No,4
ORD-011676,CUST-05637,PA,01-03-2023,Winter,Tuesday,Books,Science,16.57,1,16.57,5,0.83,15.74,PayPal,Desktop,Gold,2,No,5
ORD-011677,CUST-04321,LA,04-12-2022,Spring,Tuesday,Automotive,Car Care,211.4,1,211.4,15,31.71,179.69,Apple Pay,Desktop,Platinum,3,No,4
ORD-011678,CUST-04919,AK,11/30/2024,Fall,Saturday,Clothing,Bottoms,139.61,1,139.61,5,6.98,132.63,Debit Card,Desktop,Bronze,3,No,5
ORD-011679,CUST-04208,SD,01-07-2024,Winter,Sunday,Toys & Games,Puzzles,94.64,2,189.28,0,0,189.28,Apple Pay,Mobile,Gold,5,No,5
ORD-011680,CUST-08276,MO,2/15/2022,Winter,Tuesday,Clothing,Tops,126.01,1,126.01,10,12.6,113.41,Gift Card,Desktop,Silver,4,Yes,1
ORD-011681,CUST-02234,CT,11-10-2022,Fall,Thursday,Toys & Games,Action Figures,139.87,2,279.74,5,13.99,265.75,Credit Card,Desktop,Platinum,4,No,5
ORD-011682,CUST-04654,DE,8/15/2023,Summer,Tuesday,Toys & Games,Educational,26.17,1,26.17,0,0,26.17,PayPal,Desktop,Bronze,3,No,4
ORD-011683,CUST-01741,WV,12/13/2024,Winter,Friday,Grocery,Organic,45.81,1,45.81,0,0,45.81,Debit Card,Tablet,Platinum,4,No,4
ORD-011684,CUST-01052,GA,1/26/2023,Winter,Thursday,Books,History,38.77,1,38.77,0,0,38.77,Debit Card,Desktop,Silver,3,No,5
ORD-011685,CUST-08173,OH,07-06-2022,Summer,Wednesday,Automotive,Tools,190.14,2,380.28,0,0,380.28,Credit Card,Desktop,Platinum,2,No,5
ORD-011686,CUST-05612,MI,4/27/2024,Spring,Saturday,Clothing,Footwear,65.51,1,65.51,0,0,65.51,Credit Card,Desktop,Platinum,2,No,4
ORD-011687,CUST-06521,OH,4/19/2022,Spring,Tuesday,Sports & Outdoors,Fitness Equipment,29.34,1,29.34,25,7.34,22,Buy Now Pay Later,Desktop,Gold,3,No,5
ORD-011688,CUST-06467,WV,08-03-2022,Summer,Wednesday,Grocery,Organic,17.16,3,51.48,0,0,51.48,Gift Card,Desktop,Bronze,4,No,4
ORD-011689,CUST-08642,VA,12/19/2024,Winter,Thursday,Automotive,Car Accessories,116.67,1,116.67,0,0,116.67,Buy Now Pay Later,Desktop,Silver,2,No,5
ORD-011690,CUST-04136,NJ,09-08-2024,Fall,Sunday,Electronics,Cameras,1276.91,2,2553.82,0,0,2553.82,Gift Card,Mobile,Silver,4,No,4
ORD-011691,CUST-06358,SD,10-09-2022,Fall,Sunday,Automotive,Parts,145.17,1,145.17,0,0,145.17,PayPal,Desktop,Platinum,3,No,5
ORD-011692,CUST-07473,ND,10/27/2022,Fall,Thursday,Home & Kitchen,Appliances,306.5,1,306.5,0,0,306.5,Credit Card,Desktop,Platinum,1,No,4
ORD-011693,CUST-08097,TX,1/15/2022,Winter,Saturday,Home & Kitchen,Appliances,41.2,2,82.4,15,12.36,70.04,PayPal,Mobile,Gold,6,No,4
ORD-011694,CUST-01285,MS,01-08-2024,Winter,Monday,Beauty & Personal Care,Haircare,80.89,2,161.78,20,32.36,129.42,Credit Card,Desktop,Bronze,4,Yes,5
ORD-011695,CUST-04458,LA,10/16/2023,Fall,Monday,Electronics,Headphones,1024.65,3,3073.95,0,0,3073.95,Debit Card,Mobile,Gold,5,Yes,3
ORD-011696,CUST-05159,MT,4/17/2023,Spring,Monday,Home & Kitchen,Cookware,379.99,1,379.99,0,0,379.99,Credit Card,Tablet,Platinum,3,No,4
ORD-011697,CUST-04023,MS,07-03-2023,Summer,Monday,Beauty & Personal Care,Oral Care,39.5,1,39.5,0,0,39.5,Buy Now Pay Later,Mobile,Bronze,4,No,4
ORD-011698,CUST-07167,VT,1/31/2024,Winter,Wednesday,Electronics,Smartphones,365.38,1,365.38,5,18.27,347.11,Credit Card,Tablet,Bronze,4,No,1
ORD-011699,CUST-03858,MT,08-02-2024,Summer,Friday,Sports & Outdoors,Camping Gear,334.52,1,334.52,5,16.73,317.79,Credit Card,Tablet,Gold,3,No,5
ORD-011700,CUST-02416,MD,12-03-2024,Winter,Tuesday,Automotive,Car Accessories,235.11,1,235.11,0,0,235.11,Credit Card,Mobile,Platinum,3,No,5
ORD-011701,CUST-07232,TN,1/19/2022,Winter,Wednesday,Books,Science,12.77,1,12.77,0,0,12.77,Apple Pay,Tablet,Gold,3,Yes,3
ORD-011702,CUST-03557,OK,10/31/2022,Fall,Monday,Health & Wellness,Fitness Accessories,33.42,1,33.42,0,0,33.42,Credit Card,Tablet,Silver,4,No,5
ORD-011703,CUST-08536,UT,3/27/2022,Spring,Sunday,Automotive,Electronics,162.63,1,162.63,15,24.39,138.24,Debit Card,Mobile,Bronze,3,No,4
ORD-011704,CUST-08819,NH,05-10-2024,Spring,Friday,Electronics,Smartphones,135.79,1,135.79,0,0,135.79,Debit Card,Tablet,Gold,3,Yes,5
ORD-011705,CUST-03787,NJ,8/17/2022,Summer,Wednesday,Beauty & Personal Care,Haircare,35.32,1,35.32,0,0,35.32,Debit Card,Tablet,Gold,5,No,5
ORD-011706,CUST-03951,NM,02-02-2023,Winter,Thursday,Home & Kitchen,Bedding,353.84,4,1415.36,0,0,1415.36,Debit Card,Tablet,Gold,4,Yes,5
ORD-011707,CUST-05948,VT,8/21/2024,Summer,Wednesday,Books,History,27.63,1,27.63,0,0,27.63,Buy Now Pay Later,Tablet,Bronze,3,No,4
ORD-011708,CUST-07517,WV,9/25/2022,Fall,Sunday,Clothing,Footwear,55.09,2,110.18,0,0,110.18,Buy Now Pay Later,Desktop,Platinum,4,Yes,4
ORD-011709,CUST-07276,UT,3/21/2022,Spring,Monday,Sports & Outdoors,Camping Gear,349.53,2,699.06,25,174.76,524.3,PayPal,Mobile,Gold,4,No,5
ORD-011710,CUST-08493,PA,12/20/2023,Winter,Wednesday,Books,Non-Fiction,36.83,2,73.66,0,0,73.66,Credit Card,Tablet,Platinum,2,No,5
ORD-011711,CUST-06020,AK,2/22/2023,Winter,Wednesday,Beauty & Personal Care,Skincare,50.35,1,50.35,0,0,50.35,PayPal,Tablet,Bronze,7,No,3
ORD-011712,CUST-02005,KY,4/20/2023,Spring,Thursday,Clothing,Accessories,109.02,1,109.02,0,0,109.02,Apple Pay,Desktop,Bronze,4,No,5
ORD-011713,CUST-03213,OK,8/27/2023,Summer,Sunday,Grocery,Beverages,44.45,1,44.45,15,6.67,37.78,Google Pay,Desktop,Gold,3,No,5
ORD-011714,CUST-06518,MS,6/30/2023,Summer,Friday,Grocery,Beverages,33.44,1,33.44,10,3.34,30.1,Buy Now Pay Later,Desktop,Platinum,3,No,4
ORD-011715,CUST-06934,ND,04-09-2022,Spring,Saturday,Grocery,Beverages,46.46,1,46.46,0,0,46.46,Gift Card,Tablet,Gold,6,No,3
ORD-011716,CUST-03792,HI,10/16/2023,Fall,Monday,Beauty & Personal Care,Fragrances,16.69,3,50.07,0,0,50.07,Gift Card,Tablet,Platinum,5,No,4
ORD-011717,CUST-06647,IL,4/16/2023,Spring,Sunday,Books,History,31.75,1,31.75,15,4.76,26.99,Gift Card,Tablet,Platinum,3,No,5
ORD-011718,CUST-02916,WV,3/27/2024,Spring,Wednesday,Toys & Games,Puzzles,65.03,1,65.03,0,0,65.03,Apple Pay,Tablet,Bronze,4,No,5
ORD-011719,CUST-03632,MI,1/26/2022,Winter,Wednesday,Automotive,Electronics,132.23,1,132.23,0,0,132.23,Buy Now Pay Later,Desktop,Gold,3,No,4
ORD-011720,CUST-07349,TN,8/30/2022,Summer,Tuesday,Clothing,Accessories,47.3,1,47.3,20,9.46,37.84,Credit Card,Mobile,Bronze,6,No,3
ORD-011721,CUST-02717,VA,11-04-2023,Fall,Saturday,Grocery,Bakery,25.44,1,25.44,0,0,25.44,Gift Card,Tablet,Gold,5,No,5
ORD-011722,CUST-02731,MT,11/16/2022,Fall,Wednesday,Home & Kitchen,Bedding,378.03,1,378.03,0,0,378.03,Debit Card,Tablet,Platinum,7,No,5
ORD-011723,CUST-04762,WI,11-11-2024,Fall,Monday,Toys & Games,Outdoor Toys,46.29,1,46.29,0,0,46.29,Gift Card,Mobile,Gold,4,No,1
ORD-011724,CUST-07802,WI,09-01-2024,Fall,Sunday,Automotive,Parts,36.76,1,36.76,5,1.84,34.92,Gift Card,Desktop,Platinum,1,No,3
ORD-011725,CUST-05024,CO,9/29/2022,Fall,Thursday,Toys & Games,Action Figures,102.38,2,204.76,10,20.48,184.28,Buy Now Pay Later,Tablet,Platinum,5,No,4
ORD-011726,CUST-02928,AZ,10-08-2024,Fall,Tuesday,Electronics,Headphones,1197.65,2,2395.3,15,359.3,2036,Google Pay,Desktop,Silver,3,No,4
ORD-011727,CUST-05661,MD,2/27/2024,Winter,Tuesday,Sports & Outdoors,Cycling,423.76,1,423.76,10,42.38,381.38,Apple Pay,Desktop,Gold,4,No,3
ORD-011728,CUST-06427,WA,10-07-2023,Fall,Saturday,Automotive,Car Care,261,1,261,0,0,261,Credit Card,Tablet,Silver,6,No,3
ORD-011729,CUST-06580,OK,10/22/2023,Fall,Sunday,Beauty & Personal Care,Haircare,69.04,1,69.04,15,10.36,58.68,PayPal,Tablet,Silver,3,No,4
ORD-011730,CUST-05065,NE,06-06-2023,Summer,Tuesday,Automotive,Tools,51.07,3,153.21,0,0,153.21,PayPal,Tablet,Bronze,3,No,5
ORD-011731,CUST-02664,WV,1/14/2024,Winter,Sunday,Automotive,Electronics,192.49,1,192.49,0,0,192.49,Credit Card,Tablet,Silver,4,No,1
ORD-011732,CUST-08058,NC,7/27/2024,Summer,Saturday,Electronics,Laptops,855.43,1,855.43,0,0,855.43,Buy Now Pay Later,Desktop,Gold,1,No,5
ORD-011733,CUST-07333,KS,02-04-2022,Winter,Friday,Automotive,Car Accessories,73.02,1,73.02,0,0,73.02,Gift Card,Mobile,Platinum,5,No,5
ORD-011734,CUST-03338,TN,01-08-2022,Winter,Saturday,Books,Non-Fiction,5.9,2,11.8,0,0,11.8,Buy Now Pay Later,Mobile,Bronze,6,No,4
ORD-011735,CUST-02838,RI,08-10-2023,Summer,Thursday,Books,Science,6.85,1,6.85,10,0.68,6.17,Gift Card,Mobile,Bronze,6,No,4
ORD-011736,CUST-01211,MN,8/27/2022,Summer,Saturday,Health & Wellness,Supplements,13.68,1,13.68,15,2.05,11.63,Credit Card,Mobile,Bronze,4,No,1
ORD-011737,CUST-05308,TX,06-02-2024,Summer,Sunday,Books,Fiction,37.02,1,37.02,0,0,37.02,Credit Card,Mobile,Gold,4,No,3
ORD-011738,CUST-03964,SC,3/21/2023,Spring,Tuesday,Beauty & Personal Care,Skincare,55.96,2,111.92,0,0,111.92,Buy Now Pay Later,Mobile,Bronze,6,Yes,5
ORD-011127-X,CUST-05903,NV,6/17/2023,Summer,Saturday,Books,Science,34.38,1,34.38,0,0,34.38,Google Pay,Tablet,Gold,1,No,2
ORD-011460-X,CUST-02626,NE,01-02-2023,Winter,Monday,Health & Wellness,Mental Wellness,83.14,2,166.28,10,16.63,149.65,Credit Card,Mobile,Bronze,1,No,1
ORD-010861-X,CUST-05240,IA,07-05-2023,Summer,Wednesday,Beauty & Personal Care,Skincare,28.89,1,28.89,0,0,28.89,PayPal,Tablet,Silver,3,No,4
ORD-011295-X,CUST-06888,AL,10/19/2022,Fall,Wednesday,Clothing,Footwear,82.61,2,165.22,25,41.3,123.92,Debit Card,Mobile,Platinum,7,No,2
ORD-011131-X,CUST-08006,LA,1/25/2025,Winter,Saturday,Clothing,Bottoms,97.18,1,97.18,5,4.86,92.32,Apple Pay,Desktop,Bronze,5,No,3
ORD-011096-X,CUST-08325,WI,8/21/2022,Summer,Sunday,Clothing,Tops,115.2,1,115.2,10,11.52,103.68,Apple Pay,Desktop,Platinum,5,No,5
ORD-011725-X,CUST-05024,CO,9/29/2022,Fall,Thursday,Toys & Games,Action Figures,102.38,2,204.76,10,20.48,184.28,Buy Now Pay Later,Tablet,Platinum,5,No,4
ORD-011045-X,CUST-07378,OH,1/31/2022,Winter,Monday,Health & Wellness,Medical Devices,60.95,3,182.85,0,0,182.85,Buy Now Pay Later,Tablet,Bronze,4,No,3
ORD-011639-X,CUST-06741,LA,5/29/2023,Spring,Monday,Toys & Games,Outdoor Toys,82.14,1,82.14,10,8.21,73.93,PayPal,Mobile,Gold,1,No,4
ORD-010122-X,CUST-03717,SC,04-05-2022,Spring,Tuesday,Sports & Outdoors,Camping Gear,289.7,1,289.7,0,0,289.7,Google Pay,Mobile,Gold,3,No,5
ORD-010467-X,CUST-08442,CO,03-07-2024,Spring,Thursday,Sports & Outdoors,Team Sports,122.34,1,122.34,10,12.23,110.11,Debit Card,Tablet,Platinum,1,No,3
ORD-011239-X,CUST-04278,HI,10/26/2024,Fall,Saturday,Beauty & Personal Care,Skincare,77.75,2,155.5,0,0,155.5,Buy Now Pay Later,Desktop,Platinum,4,No,4
ORD-010331-X,CUST-03391,CO,1/26/2023,Winter,Thursday,Grocery,Dairy,47.09,2,94.18,15,14.13,80.05,Apple Pay,Tablet,Silver,4,No,4
ORD-011483-X,CUST-02127,MO,8/22/2024,Summer,Thursday,Toys & Games,Outdoor Toys,94.39,2,188.78,0,0,188.78,Gift Card,Mobile,Gold,4,No,3
